timestamp,day,hour,weekday,pv_per_kwp,load_kw,import_price,export_price,is_validation
2026-01-03 16:00:00,2,16,5,0.20739835596121825,1.508573975400274,0.5,0.0,False
2026-01-03 17:00:00,2,17,5,0.10202863116635023,1.5026709932229967,0.5,0.0,False
2026-01-03 18:00:00,2,18,5,4.845148002018154e-17,1.655785319611859,0.5,0.0,False
2026-01-03 19:00:00,2,19,5,0.0,1.6963591422419102,0.5,0.0,False
2026-01-03 20:00:00,2,20,5,0.0,1.4718437907912303,0.5,0.0,False
2026-01-03 21:00:00,2,21,5,0.0,1.6224343622510933,0.5,0.0,False
2026-01-03 22:00:00,2,22,5,0.0,1.334764682933279,0.3,0.0,False
2026-01-03 23:00:00,2,23,5,0.0,1.6151013514044157,0.3,0.0,False
2026-01-04 00:00:00,3,0,6,0.0,1.4141286301298135,0.3,0.0,False
2026-01-04 01:00:00,3,1,6,0.0,1.3222953797804917,0.3,0.0,False
2026-01-04 02:00:00,3,2,6,0.0,1.4721616982693924,0.3,0.0,False
2026-01-04 03:00:00,3,3,6,0.0,1.710070867079667,0.3,0.0,False
2026-01-04 04:00:00,3,4,6,0.0,1.527150830509627,0.3,0.0,False
2026-01-04 05:00:00,3,5,6,0.0,1.724473222151757,0.3,0.0,False
2026-01-04 06:00:00,3,6,6,0.0,1.3876900929276295,0.5,0.0,False
2026-01-04 07:00:00,3,7,6,0.1174039708623353,1.6571776656821986,0.5,0.0,False
2026-01-04 08:00:00,3,8,6,0.21160291039426626,1.4021759944144583,0.5,0.0,False
2026-01-04 09:00:00,3,9,6,0.2528752287272736,1.5337993007233806,0.5,0.0,False
2026-01-04 10:00:00,3,10,6,0.39947470124869733,1.5325024242989123,0.3,0.0,False
2026-01-04 11:00:00,3,11,6,0.28662960301402457,1.5992237600886259,0.3,0.0,False
2026-01-04 12:00:00,3,12,6,0.2600577907068025,1.537611092986699,0.3,0.0,False
2026-01-04 13:00:00,3,13,6,0.267735420651509,1.3891223193267275,0.3,0.0,False
2026-01-04 14:00:00,3,14,6,0.37928955641206147,1.6320460428138845,0.3,0.0,False
2026-01-04 15:00:00,3,15,6,0.26285266814316405,1.759748489148809,0.3,0.0,False
2026-01-04 16:00:00,3,16,6,0.1476455501010345,1.4124294866615823,0.5,0.0,False
2026-01-04 17:00:00,3,17,6,0.09878849372665281,1.2247151885332452,0.5,0.0,False
2026-01-04 18:00:00,3,18,6,3.5883720139214486e-17,1.5748979352530683,0.5,0.0,False
2026-01-04 19:00:00,3,19,6,0.0,1.4503229408921776,0.5,0.0,False
2026-01-04 20:00:00,3,20,6,0.0,1.4803345716067056,0.5,0.0,False
2026-01-04 21:00:00,3,21,6,0.0,1.5834266633596519,0.5,0.0,False
2026-01-04 22:00:00,3,22,6,0.0,1.4315411355261602,0.3,0.0,False
2026-01-04 23:00:00,3,23,6,0.0,1.4596722042984493,0.3,0.0,False
2026-01-05 00:00:00,4,0,0,0.0,1.484982072459512,0.3,0.0,False
2026-01-05 01:00:00,4,1,0,0.0,1.7204630906977525,0.3,0.0,False
2026-01-05 02:00:00,4,2,0,0.0,1.5045104406170373,0.3,0.0,False
2026-01-05 03:00:00,4,3,0,0.0,1.314648962877756,0.3,0.0,False
2026-01-05 04:00:00,4,4,0,0.0,1.3206182278288328,0.3,0.0,False
2026-01-05 05:00:00,4,5,0,0.0,1.52088448824894,0.3,0.0,False
2026-01-05 06:00:00,4,6,0,0.0,1.7305857998963532,0.5,0.0,False
2026-01-05 07:00:00,4,7,0,0.12989141339859314,1.6656544769613757,0.5,0.0,False
2026-01-05 08:00:00,4,8,0,0.22666514000037993,3.7953303986401012,0.5,0.0,False
2026-01-05 09:00:00,4,9,0,0.3094048491131133,3.8026747604302966,0.5,0.0,False
2026-01-05 10:00:00,4,10,0,0.31989462861847523,3.2447795199159217,0.3,0.0,False
2026-01-05 11:00:00,4,11,0,0.31319365272395205,3.344048893672756,0.3,0.0,False
2026-01-05 12:00:00,4,12,0,0.2794248597457951,3.328218246629325,0.3,0.0,False
2026-01-05 13:00:00,4,13,0,0.46837252619753206,3.3903629078953625,0.3,0.0,False
2026-01-05 14:00:00,4,14,0,0.32131046319298745,3.39071248559097,0.3,0.0,False
2026-01-05 15:00:00,4,15,0,0.21668075093715397,2.909131711870916,0.3,0.0,False
2026-01-05 16:00:00,4,16,0,0.16641725403346505,3.2639251562276406,0.5,0.0,False
2026-01-05 17:00:00,4,17,0,0.10416896334744018,3.3776856282267196,0.5,0.0,False
2026-01-05 18:00:00,4,18,0,3.672848897740056e-17,1.438431511344148,0.5,0.0,False
2026-01-05 19:00:00,4,19,0,0.0,1.505430395888974,0.5,0.0,False
2026-01-05 20:00:00,4,20,0,0.0,1.6126049972517116,0.5,0.0,False
2026-01-05 21:00:00,4,21,0,0.0,1.5121387849878243,0.5,0.0,False
2026-01-05 22:00:00,4,22,0,0.0,1.72618791258523,0.3,0.0,False
2026-01-05 23:00:00,4,23,0,0.0,1.669047937842168,0.3,0.0,False
2026-01-06 00:00:00,5,0,1,0.0,1.482215377054285,0.3,0.0,False
2026-01-06 01:00:00,5,1,1,0.0,1.4702930743912832,0.3,0.0,False
2026-01-06 02:00:00,5,2,1,0.0,1.0724513842197954,0.3,0.0,False
2026-01-06 03:00:00,5,3,1,0.0,1.4510246704664211,0.3,0.0,False
2026-01-06 04:00:00,5,4,1,0.0,1.297009666093421,0.3,0.0,False
2026-01-06 05:00:00,5,5,1,0.0,1.5331844313000933,0.3,0.0,False
2026-01-06 06:00:00,5,6,1,0.0,1.922930606668,0.5,0.0,False
2026-01-06 07:00:00,5,7,1,0.07567670485353704,2.0043783634040166,0.5,0.0,False
2026-01-06 08:00:00,5,8,1,0.1409435348541554,3.9095005707922286,0.5,0.0,False
2026-01-06 09:00:00,5,9,1,0.28680009606561563,3.6960595855492047,0.5,0.0,False
2026-01-06 10:00:00,5,10,1,0.25898675260536647,3.6420624467884792,0.3,0.0,False
2026-01-06 11:00:00,5,11,1,0.4750536048998147,3.3348677167829854,0.3,0.0,False
2026-01-06 12:00:00,5,12,1,0.40391471179357213,3.1034675409425048,0.3,0.0,False
2026-01-06 13:00:00,5,13,1,0.33236126404126554,3.215689218733482,0.3,0.0,False
2026-01-06 14:00:00,5,14,1,0.35198061827018357,3.2440879949538264,0.3,0.0,False
2026-01-06 15:00:00,5,15,1,0.1847644325488022,3.3888190726730065,0.3,0.0,False
2026-01-06 16:00:00,5,16,1,0.25017719438002645,3.157912514965605,0.5,0.0,False
2026-01-06 17:00:00,5,17,1,0.0980108946513846,3.2553036175785905,0.5,0.0,False
2026-01-06 18:00:00,5,18,1,5.577488780955585e-17,1.475843957880587,0.5,0.0,False
2026-01-06 19:00:00,5,19,1,0.0,1.4327818788516684,0.5,0.0,False
2026-01-06 20:00:00,5,20,1,0.0,1.6217123072519577,0.5,0.0,False
2026-01-06 21:00:00,5,21,1,0.0,1.5961982082698034,0.5,0.0,False
2026-01-06 22:00:00,5,22,1,0.0,1.6749850702655937,0.3,0.0,False
2026-01-06 23:00:00,5,23,1,0.0,1.4503462228333202,0.3,0.0,False
2026-01-07 00:00:00,6,0,2,0.0,1.6803791351471853,0.3,0.0,False
2026-01-07 01:00:00,6,1,2,0.0,1.295400437103443,0.3,0.0,False
2026-01-07 02:00:00,6,2,2,0.0,1.2917423548515214,0.3,0.0,False
2026-01-07 03:00:00,6,3,2,0.0,1.317929747086318,0.3,0.0,False
2026-01-07 04:00:00,6,4,2,0.0,1.5013817538948133,0.3,0.0,False
2026-01-07 05:00:00,6,5,2,0.0,1.6803567174866634,0.3,0.0,False
2026-01-07 06:00:00,6,6,2,0.0,1.8096786879040554,0.5,0.0,False
2026-01-07 07:00:00,6,7,2,0.12569308350918726,1.8284959892553343,0.5,0.0,False
2026-01-07 08:00:00,6,8,2,0.14601912129400565,3.667597306703599,0.5,0.0,False
2026-01-07 09:00:00,6,9,2,0.2814401864810176,3.785924218508148,0.5,0.0,False
2026-01-07 10:00:00,6,10,2,0.24588724148567,3.228356204496814,0.3,0.0,False
2026-01-07 11:00:00,6,11,2,0.413697029191127,3.219987456312525,0.3,0.0,False
2026-01-07 12:00:00,6,12,2,0.32814695156242996,3.0981907104963464,0.3,0.0,False
2026-01-07 13:00:00,6,13,2,0.410526106270201,3.2142418333234315,0.3,0.0,False
2026-01-07 14:00:00,6,14,2,0.38305541607168175,3.4766192629402997,0.3,0.0,False
2026-01-07 15:00:00,6,15,2,0.32030688733590684,3.3136389012717715,0.3,0.0,False
2026-01-07 16:00:00,6,16,2,0.141856162053086,3.1890218234628125,0.5,0.0,False
2026-01-07 17:00:00,6,17,2,0.12700897541604908,3.4854215959093398,0.5,0.0,False
2026-01-07 18:00:00,6,18,2,3.858615512412736e-17,1.412217974690972,0.5,0.0,False
2026-01-07 19:00:00,6,19,2,0.0,1.7129933369223698,0.5,0.0,False
2026-01-07 20:00:00,6,20,2,0.0,1.710541046685015,0.5,0.0,False
2026-01-07 21:00:00,6,21,2,0.0,1.5084017439562003,0.5,0.0,False
2026-01-07 22:00:00,6,22,2,0.0,1.2752175708942468,0.3,0.0,False
2026-01-07 23:00:00,6,23,2,0.0,1.8434250923018634,0.3,0.0,False
2026-01-08 00:00:00,7,0,3,0.0,1.558091408439682,0.3,0.0,False
2026-01-08 01:00:00,7,1,3,0.0,1.4514169462919115,0.3,0.0,False
2026-01-08 02:00:00,7,2,3,0.0,1.6434191872162582,0.3,0.0,False
2026-01-08 03:00:00,7,3,3,0.0,1.605345418053202,0.3,0.0,False
2026-01-08 04:00:00,7,4,3,0.0,1.696640752482966,0.3,0.0,False
2026-01-08 05:00:00,7,5,3,0.0,1.4006478316980155,0.3,0.0,False
2026-01-08 06:00:00,7,6,3,0.0,1.9477710119161586,0.5,0.0,False
2026-01-08 07:00:00,7,7,3,0.06944982513378177,1.7221194654632594,0.5,0.0,False
2026-01-08 08:00:00,7,8,3,0.18426678652893297,3.7999501593611846,0.5,0.0,False
2026-01-08 09:00:00,7,9,3,0.3617861956373983,3.6965581945559216,0.5,0.0,False
2026-01-08 10:00:00,7,10,3,0.42070091773219026,3.3421513883230216,0.3,0.0,False
2026-01-08 11:00:00,7,11,3,0.4337425486215744,3.278047541423929,0.3,0.0,False
2026-01-08 12:00:00,7,12,3,0.4855563654858091,3.2623516769117455,0.3,0.0,False
2026-01-08 13:00:00,7,13,3,0.4696697956564111,3.1697653238977925,0.3,0.0,False
2026-01-08 14:00:00,7,14,3,0.33778759068391856,3.418564532202635,0.3,0.0,False
2026-01-08 15:00:00,7,15,3,0.23895342523747642,3.5234556055112156,0.3,0.0,False
2026-01-08 16:00:00,7,16,3,0.22752679637830178,3.216499746163487,0.5,0.0,False
2026-01-08 17:00:00,7,17,3,0.11044206271507938,3.383031075745664,0.5,0.0,False
2026-01-08 18:00:00,7,18,3,4.3200141452899207e-17,1.5648275436990364,0.5,0.0,False
2026-01-08 19:00:00,7,19,3,0.0,1.5012146717023287,0.5,0.0,False
2026-01-08 20:00:00,7,20,3,0.0,1.2710106399952925,0.5,0.0,False
2026-01-08 21:00:00,7,21,3,0.0,1.3047603973334112,0.5,0.0,False
2026-01-08 22:00:00,7,22,3,0.0,1.3828527073272645,0.3,0.0,False
2026-01-08 23:00:00,7,23,3,0.0,1.1791492914642103,0.3,0.0,False
2026-01-09 00:00:00,8,0,4,0.0,1.7112046094858422,0.3,0.0,False
2026-01-09 01:00:00,8,1,4,0.0,1.555155484376957,0.3,0.0,False
2026-01-09 02:00:00,8,2,4,0.0,1.4955058427401318,0.3,0.0,False
2026-01-09 03:00:00,8,3,4,0.0,1.1714646271098257,0.3,0.0,False
2026-01-09 04:00:00,8,4,4,0.0,1.2264193717469398,0.3,0.0,False
2026-01-09 05:00:00,8,5,4,0.0,1.4996487917719563,0.3,0.0,False
2026-01-09 06:00:00,8,6,4,0.0,2.1955734948225967,0.5,0.0,False
2026-01-09 07:00:00,8,7,4,0.08733380786698604,1.7952033706190376,0.5,0.0,False
2026-01-09 08:00:00,8,8,4,0.2288568631304579,3.8295697021618653,0.5,0.0,False
2026-01-09 09:00:00,8,9,4,0.35905523523114563,3.6280146388487555,0.5,0.0,False
2026-01-09 10:00:00,8,10,4,0.3346909827039927,3.3082858888933298,0.3,0.0,False
2026-01-09 11:00:00,8,11,4,0.2845368166978985,3.48220257733394,0.3,0.0,False
2026-01-09 12:00:00,8,12,4,0.2611068375943668,3.248107255475018,0.3,0.0,False
2026-01-09 13:00:00,8,13,4,0.30586867409789964,3.19648426379218,0.3,0.0,False
2026-01-09 14:00:00,8,14,4,0.25241573550451546,3.5127105831187144,0.3,0.0,False
2026-01-09 15:00:00,8,15,4,0.3054894293586324,3.306833673167039,0.3,0.0,False
2026-01-09 16:00:00,8,16,4,0.14444602740089615,3.463680763587924,0.5,0.0,False
2026-01-09 17:00:00,8,17,4,0.10039773496672298,3.197212665992297,0.5,0.0,False
2026-01-09 18:00:00,8,18,4,5.343171478843345e-17,1.7110011313441464,0.5,0.0,False
2026-01-09 19:00:00,8,19,4,0.0,1.5410440911801917,0.5,0.0,False
2026-01-09 20:00:00,8,20,4,0.0,1.5652181439321988,0.5,0.0,False
2026-01-09 21:00:00,8,21,4,0.0,1.5197443967143762,0.5,0.0,False
2026-01-09 22:00:00,8,22,4,0.0,1.4241787527005247,0.3,0.0,False
2026-01-09 23:00:00,8,23,4,0.0,1.4997475784257543,0.3,0.0,False
2026-01-10 00:00:00,9,0,5,0.0,1.4336114643015951,0.3,0.0,False
2026-01-10 01:00:00,9,1,5,0.0,1.6439319093967177,0.3,0.0,False
2026-01-10 02:00:00,9,2,5,0.0,1.4695414249397007,0.3,0.0,False
2026-01-10 03:00:00,9,3,5,0.0,1.275523915830915,0.3,0.0,False
2026-01-10 04:00:00,9,4,5,0.0,1.2480864397516074,0.3,0.0,False
2026-01-10 05:00:00,9,5,5,0.0,1.2409922771519364,0.3,0.0,False
2026-01-10 06:00:00,9,6,5,0.0,1.5926956136330912,0.5,0.0,False
2026-01-10 07:00:00,9,7,5,0.13072419286071046,1.3272743532939835,0.5,0.0,False
2026-01-10 08:00:00,9,8,5,0.1661254563190574,1.545012866375785,0.5,0.0,False
2026-01-10 09:00:00,9,9,5,0.3515175875928927,1.520486177623712,0.5,0.0,False
2026-01-10 10:00:00,9,10,5,0.22922897067341969,1.4902937107635335,0.3,0.0,False
2026-01-10 11:00:00,9,11,5,0.38797525211948,1.5657607805073555,0.3,0.0,False
2026-01-10 12:00:00,9,12,5,0.4220073180981702,1.523745530563579,0.3,0.0,False
2026-01-10 13:00:00,9,13,5,0.2758882228250065,1.0935405385828576,0.3,0.0,False
2026-01-10 14:00:00,9,14,5,0.25505825359486767,1.4514562138727265,0.3,0.0,False
2026-01-10 15:00:00,9,15,5,0.2591653457289233,1.5637654701095147,0.3,0.0,False
2026-01-10 16:00:00,9,16,5,0.25390969852315964,1.7460424216132497,0.5,0.0,False
2026-01-10 17:00:00,9,17,5,0.1066879184378098,1.7529686424873745,0.5,0.0,False
2026-01-10 18:00:00,9,18,5,6.113958239656924e-17,1.2955274229622116,0.5,0.0,False
2026-01-10 19:00:00,9,19,5,0.0,1.447541205103084,0.5,0.0,False
2026-01-10 20:00:00,9,20,5,0.0,1.2650827779438003,0.5,0.0,False
2026-01-10 21:00:00,9,21,5,0.0,1.7279827612665124,0.5,0.0,False
2026-01-10 22:00:00,9,22,5,0.0,1.6519284312222826,0.3,0.0,False
2026-01-10 23:00:00,9,23,5,0.0,1.552588183029476,0.3,0.0,False
2026-01-11 00:00:00,10,0,6,0.0,1.5249142291890314,0.3,0.0,False
2026-01-11 01:00:00,10,1,6,0.0,1.7070946650524212,0.3,0.0,False
2026-01-11 02:00:00,10,2,6,0.0,1.6816987792140208,0.3,0.0,False
2026-01-11 03:00:00,10,3,6,0.0,1.6737067044984182,0.3,0.0,False
2026-01-11 04:00:00,10,4,6,0.0,1.568501978967339,0.3,0.0,False
2026-01-11 05:00:00,10,5,6,0.0,1.4476157550728757,0.3,0.0,False
2026-01-11 06:00:00,10,6,6,0.0,1.6150687248026336,0.5,0.0,False
2026-01-11 07:00:00,10,7,6,0.09471145508164275,1.622406285788267,0.5,0.0,False
2026-01-11 08:00:00,10,8,6,0.17799619681574885,1.471404379561206,0.5,0.0,False
2026-01-11 09:00:00,10,9,6,0.26119474338634424,1.4473126621748638,0.5,0.0,False
2026-01-11 10:00:00,10,10,6,0.37061104571343045,1.6699969904337315,0.3,0.0,False
2026-01-11 11:00:00,10,11,6,0.4673024169598859,1.749617416315441,0.3,0.0,False
2026-01-11 12:00:00,10,12,6,0.37664258555966296,1.3875906328627852,0.3,0.0,False
2026-01-11 13:00:00,10,13,6,0.31224705164822114,1.4604934986828038,0.3,0.0,False
2026-01-11 14:00:00,10,14,6,0.2774454407889484,1.5526399614682047,0.3,0.0,False
2026-01-11 15:00:00,10,15,6,0.3198369319843025,1.5729898496622916,0.3,0.0,False
2026-01-11 16:00:00,10,16,6,0.2352976900692586,1.421645046113806,0.5,0.0,False
2026-01-11 17:00:00,10,17,6,0.07410774610638264,1.7825280945516067,0.5,0.0,False
2026-01-11 18:00:00,10,18,6,3.383697227817156e-17,1.5633142898317756,0.5,0.0,False
2026-01-11 19:00:00,10,19,6,0.0,1.579707511270583,0.5,0.0,False
2026-01-11 20:00:00,10,20,6,0.0,1.7638326122267631,0.5,0.0,False
2026-01-11 21:00:00,10,21,6,0.0,1.4326407562133114,0.5,0.0,False
2026-01-11 22:00:00,10,22,6,0.0,1.4867352185336582,0.3,0.0,False
2026-01-11 23:00:00,10,23,6,0.0,1.3120016656467557,0.3,0.0,False
2026-01-12 00:00:00,11,0,0,0.0,1.4741474291619632,0.3,0.0,False
2026-01-12 01:00:00,11,1,0,0.0,1.2766608714096956,0.3,0.0,False
2026-01-12 02:00:00,11,2,0,0.0,1.6121774031289757,0.3,0.0,False
2026-01-12 03:00:00,11,3,0,0.0,1.5629995125104987,0.3,0.0,False
2026-01-12 04:00:00,11,4,0,0.0,1.458439603944219,0.3,0.0,False
2026-01-12 05:00:00,11,5,0,0.0,1.484936443827323,0.3,0.0,False
2026-01-12 06:00:00,11,6,0,0.0,2.0142199622783483,0.5,0.0,False
2026-01-12 07:00:00,11,7,0,0.07900818048888815,1.7296305869665152,0.5,0.0,False
2026-01-12 08:00:00,11,8,0,0.1368757051832774,3.7306251801178782,0.5,0.0,False
2026-01-12 09:00:00,11,9,0,0.29239163085770503,3.8049264709688115,0.5,0.0,False
2026-01-12 10:00:00,11,10,0,0.3782640652519841,3.0326588883889136,0.3,0.0,False
2026-01-12 11:00:00,11,11,0,0.3498339125457665,3.402740700855303,0.3,0.0,False
2026-01-12 12:00:00,11,12,0,0.3425176666371449,3.0488906305107646,0.3,0.0,False
2026-01-12 13:00:00,11,13,0,0.37767135286473164,3.28236082742227,0.3,0.0,False
2026-01-12 14:00:00,11,14,0,0.4219913498146562,3.125491334385716,0.3,0.0,False
2026-01-12 15:00:00,11,15,0,0.3401674882046443,3.5146869868935022,0.3,0.0,False
2026-01-12 16:00:00,11,16,0,0.13558841340476618,3.1264318418771477,0.5,0.0,False
2026-01-12 17:00:00,11,17,0,0.07946938866236769,3.0524715162051925,0.5,0.0,False
2026-01-12 18:00:00,11,18,0,3.936057823272523e-17,1.5200028212394474,0.5,0.0,False
2026-01-12 19:00:00,11,19,0,0.0,1.4379445529968766,0.5,0.0,False
2026-01-12 20:00:00,11,20,0,0.0,1.2743092157004101,0.5,0.0,False
2026-01-12 21:00:00,11,21,0,0.0,1.5788722798732273,0.5,0.0,False
2026-01-12 22:00:00,11,22,0,0.0,1.2012751406325481,0.3,0.0,False
2026-01-12 23:00:00,11,23,0,0.0,1.3445638541125313,0.3,0.0,False
2026-01-13 00:00:00,12,0,1,0.0,1.4137172594368823,0.3,0.0,False
2026-01-13 01:00:00,12,1,1,0.0,1.6203333588232711,0.3,0.0,False
2026-01-13 02:00:00,12,2,1,0.0,1.6943202550519727,0.3,0.0,False
2026-01-13 03:00:00,12,3,1,0.0,1.6654173370991359,0.3,0.0,False
2026-01-13 04:00:00,12,4,1,0.0,1.4770089314306651,0.3,0.0,False
2026-01-13 05:00:00,12,5,1,0.0,1.1359037632807265,0.3,0.0,False
2026-01-13 06:00:00,12,6,1,0.0,1.9586279531827837,0.5,0.0,False
2026-01-13 07:00:00,12,7,1,0.1283965999606328,2.1205860608836917,0.5,0.0,False
2026-01-13 08:00:00,12,8,1,0.2580706923777802,3.885068561172035,0.5,0.0,False
2026-01-13 09:00:00,12,9,1,0.3322337099780918,3.769442351461558,0.5,0.0,False
2026-01-13 10:00:00,12,10,1,0.40181006617931986,3.121574585349232,0.3,0.0,False
2026-01-13 11:00:00,12,11,1,0.41365892987073516,3.2212039494557376,0.3,0.0,False
2026-01-13 12:00:00,12,12,1,0.4638448381418549,3.590072159811851,0.3,0.0,False
2026-01-13 13:00:00,12,13,1,0.2857366399242009,3.0874905698003796,0.3,0.0,False
2026-01-13 14:00:00,12,14,1,0.34684764771603943,3.127823815777442,0.3,0.0,False
2026-01-13 15:00:00,12,15,1,0.2791723955821635,3.4413827326747923,0.3,0.0,False
2026-01-13 16:00:00,12,16,1,0.2421661090844876,3.2353261132791706,0.5,0.0,False
2026-01-13 17:00:00,12,17,1,0.09871398029967123,3.1227367316693067,0.5,0.0,False
2026-01-13 18:00:00,12,18,1,4.422688553041325e-17,1.7291956768084524,0.5,0.0,False
2026-01-13 19:00:00,12,19,1,0.0,1.569158396721771,0.5,0.0,False
2026-01-13 20:00:00,12,20,1,0.0,1.4427298253434233,0.5,0.0,False
2026-01-13 21:00:00,12,21,1,0.0,1.3281337746150728,0.5,0.0,False
2026-01-13 22:00:00,12,22,1,0.0,1.8071109845789906,0.3,0.0,False
2026-01-13 23:00:00,12,23,1,0.0,1.4963322271880088,0.3,0.0,False
2026-01-14 00:00:00,13,0,2,0.0,1.7095992093704242,0.3,0.0,False
2026-01-14 01:00:00,13,1,2,0.0,1.634045031691416,0.3,0.0,False
